#CHR	START	END	SAMPLE	cn_normal	u_normal	cn_clone1	u_clone1	cn_clone2	u_clone2	cn_clone3	u_clone3
5	8710491	8803851	MPAM06PT9	1|1	0.7474143078526612	3|1	0.046403858809337	3|2	0.1761818333380018	4|0	0.03
5	8803851	18832733	MPAM06PT1	1|1	0.7668735864237893	2|0	0.2331264135762107	2|0	0.0	2|0	0.0
5	8803851	18832733	MPAM06PT10	1|1	0.6214728965059255	2|0	0.3134929583106113	2|0	0.0	2|0	0.0650341451834631
5	8803851	18832733	MPAM06PT2	1|1	0.7208184518994245	2|0	0.2791815481005755	2|0	0.0	2|0	0.0
5	8803851	18832733	MPAM06PT3	1|1	0.7694526450070667	2|0	0.2305473549929333	2|0	0.0	2|0	0.0
5	8803851	18832733	MPAM06PT4	1|1	0.3621479727649376	2|0	0.0	2|0	0.5635151848144422	2|0	0.0743368424206201
5	8803851	18832733	MPAM06PT5	1|1	0.8711732412299596	2|0	0.1288267587700404	2|0	0.0	2|0	0.0
5	8803851	18832733	MPAM06PT7	1|1	0.8124791605712867	2|0	0.1875208394287133	2|0	0.0	2|0	0.0
5	8803851	18832733	MPAM06PT8	1|1	0.5322664784161162	2|0	0.0	2|0	0.42284950435239	2|0	0.0448840172314937
5	8803851	18832733	MPAM06PT9	1|1	0.7474143078526612	2|0	0.046403858809337	2|0	0.1761818333380018	2|0	0.03
5	18832733	20196195	MPAM06PT1	1|1	0.7668735864237893	2|2	0.2331264135762107	2|2	0.0	2|2	0.0
5	18832733	20196195	MPAM06PT10	1|1	0.6214728965059255	2|2	0.3134929583106113	2|2	0.0	2|2	0.0650341451834631
5	18832733	20196195	MPAM06PT2	1|1	0.7208184518994245	2|2	0.2791815481005755	2|2	0.0	2|2	0.0
5	18832733	20196195	MPAM06PT3	1|1	0.7694526450070667	2|2	0.2305473549929333	2|2	0.0	2|2	0.0
5	18832733	20196195	MPAM06PT4	1|1	0.3621479727649376	2|2	0.0	2|2	0.5635151848144422	2|2	0.0743368424206201
5	18832733	20196195	MPAM06PT5	1|1	0.8711732412299596	2|2	0.1288267587700404	2|2	0.0	2|2	0.0
5	18832733	20196195	MPAM06PT7	1|1	0.8124791605712867	2|2	0.1875208394287133	2|2	0.0	2|2	0.0
5	18832733	20196195	MPAM06PT8	1|1	0.5322664784161162	2|2	0.0	2|2	0.42284950435239	2|2	0.0448840172314937
5	18832733	20196195	MPAM06PT9	1|1	0.7474143078526612	2|2	0.046403858809337	2|2	0.1761818333380018	2|2	0.03
5	20196195	20249151	MPAM06PT1	1|1	0.7668735864237893	2|2	0.2331264135762107	2|2	0.0	2|1	0.0
5	20196195	20249151	MPAM06PT10	1|1	0.6214728965059255	2|2	0.3134929583106113	2|2	0.0	2|1	0.0650341451834631
5	20196195	20249151	MPAM06PT2	1|1	0.7208184518994245	2|2	0.2791815481005755	2|2	0.0	2|1	0.0
5	20196195	20249151	MPAM06PT3	1|1	0.7694526450070667	2|2	0.2305473549929333	2|2	0.0	2|1	0.0
5	20196195	20249151	MPAM06PT4	1|1	0.3621479727649376	2|2	0.0	2|2	0.5635151848144422	2|1	0.0743368424206201
5	20196195	20249151	MPAM06PT5	1|1	0.8711732412299596	2|2	0.1288267587700404	2|2	0.0	2|1	0.0
5	20196195	20249151	MPAM06PT7	1|1	0.8124791605712867	2|2	0.1875208394287133	2|2	0.0	2|1	0.0
5	20196195	20249151	MPAM06PT8	1|1	0.5322664784161162	2|2	0.0	2|2	0.42284950435239	2|1	0.0448840172314937
5	20196195	20249151	MPAM06PT9	1|1	0.7474143078526612	2|2	0.046403858809337	2|2	0.1761818333380018	2|1	0.03
5	20249151	46099415	MPAM06PT1	1|1	0.7668735864237893	2|2	0.2331264135762107	2|2	0.0	2|2	0.0
5	20249151	46099415	MPAM06PT10	1|1	0.6214728965059255	2|2	0.3134929583106113	2|2	0.0	2|2	0.0650341451834631
5	20249151	46099415	MPAM06PT2	1|1	0.7208184518994245	2|2	0.2791815481005755	2|2	0.0	2|2	0.0
5	20249151	46099415	MPAM06PT3	1|1	0.7694526450070667	2|2	0.2305473549929333	2|2	0.0	2|2	0.0
5	20249151	46099415	MPAM06PT4	1|1	0.3621479727649376	2|2	0.0	2|2	0.5635151848144422	2|2	0.0743368424206201
5	20249151	46099415	MPAM06PT5	1|1	0.8711732412299596	2|2	0.1288267587700404	2|2	0.0	2|2	0.0
5	20249151	46099415	MPAM06PT7	1|1	0.8124791605712867	2|2	0.1875208394287133	2|2	0.0	2|2	0.0
5	20249151	46099415	MPAM06PT8	1|1	0.5322664784161162	2|2	0.0	2|2	0.42284950435239	2|2	0.0448840172314937
5	20249151	46099415	MPAM06PT9	1|1	0.7474143078526612	2|2	0.046403858809337	2|2	0.1761818333380018	2|2	0.03
5	50708855	180915261	MPAM06PT1	1|1	0.7668735864237893	2|2	0.2331264135762107	2|2	0.0	2|2	0.0
5	50708855	180915261	MPAM06PT10	1|1	0.6214728965059255	2|2	0.3134929583106113	2|2	0.0	2|2	0.0650341451834631
5	50708855	180915261	MPAM06PT2	1|1	0.7208184518994245	2|2	0.2791815481005755	2|2	0.0	2|2	0.0
5	50708855	180915261	MPAM06PT3	1|1	0.7694526450070667	2|2	0.2305473549929333	2|2	0.0	2|2	0.0
5	50708855	180915261	MPAM06PT4	1|1	0.3621479727649376	2|2	0.0	2|2	0.5635151848144422	2|2	0.0743368424206201
5	50708855	180915261	MPAM06PT5	1|1	0.8711732412299596	2|2	0.1288267587700404	2|2	0.0	2|2	0.0
5	50708855	180915261	MPAM06PT7	1|1	0.8124791605712867	2|2	0.1875208394287133	2|2	0.0	2|2	0.0
5	50708855	180915261	MPAM06PT8	1|1	0.5322664784161162	2|2	0.0	2|2	0.42284950435239	2|2	0.0448840172314937
5	50708855	180915261	MPAM06PT9	1|1	0.7474143078526612	2|2	0.046403858809337	2|2	0.1761818333380018	2|2	0.03
6	1	32460188	MPAM06PT1	1|1	0.7668735864237893	2|2	0.2331264135762107	2|2	0.0	2|2	0.0
6	1	32460188	MPAM06PT10	1|1	0.6214728965059255	2|2	0.3134929583106113	2|2	0.0	2|2	0.0650341451834631
6	1	32460188	MPAM06PT2	1|1	0.7208184518994245	2|2	0.2791815481005755	2|2	0.0	2|2	0.0
6	1	32460188	MPAM06PT3	1|1	0.7694526450070667	2|2	0.2305473549929333	2|2	0.0	2|2	0.0
6	1	32460188	MPAM06PT4	1|1	0.3621479727649376	2|2	0.0	2|2	0.5635151848144422	2|2	0.0743368424206201
6	1	32460188	MPAM06PT5	1|1	0.8711732412299596	2|2	0.1288267587700404	2|2	0.0	2|2	0.0
6	1	32460188	MPAM06PT7	1|1	0.8124791605712867	2|2	0.1875208394287133	2|2	0.0	2|2	0.0
6	1	32460188	MPAM06PT8	1|1	0.5322664784161162	2|2	0.0	2|2	0.42284950435239	2|2	0.0448840172314937
6	1	32460188	MPAM06PT9	1|1	0.7474143078526612	2|2	0.046403858809337	2|2	0.1761818333380018	2|2	0.03
6	32460188	32518362	MPAM06PT1	1|1	0.7668735864237893	3|1	0.2331264135762107	3|2	0.0	4|0	0.0
6	32460188	32518362	MPAM06PT10	1|1	0.6214728965059255	3|1	0.3134929583106113	3|2	0.0	4|0	0.0650341451834631
6	32460188	32518362	MPAM06PT2	1|1	0.7208184518994245	3|1	0.2791815481005755	3|2	0.0	4|0	0.0
6	32460188	32518362	MPAM06PT3	1|1	0.7694526450070667	3|1	0.2305473549929333	3|2	0.0	4|0	0.0
6	32460188	32518362	MPAM06PT4	1|1	0.3621479727649376	3|1	0.0	3|2	0.5635151848144422	4|0	0.0743368424206201
6	32460188	32518362	MPAM06PT5	1|1	0.8711732412299596	3|1	0.1288267587700404	3|2	0.0	4|0	0.0
6	32460188	32518362	MPAM06PT7	1|1	0.8124791605712867	3|1	0.1875208394287133	3|2	0.0	4|0	0.0
6	32460188	32518362	MPAM06PT8	1|1	0.5322664784161162	3|1	0.0	3|2	0.42284950435239	4|0	0.0448840172314937
6	32460188	32518362	MPAM06PT9	1|1	0.7474143078526612	3|1	0.046403858809337	3|2	0.1761818333380018	4|0	0.03
6	32518362	40983772	MPAM06PT1	1|1	0.7668735864237893	2|2	0.2331264135762107	2|2	0.0	2|2	0.0
6	32518362	40983772	MPAM06PT10	1|1	0.6214728965059255	2|2	0.3134929583106113	2|2	0.0	2|2	0.0650341451834631
6	32518362	40983772	MPAM06PT2	1|1	0.7208184518994245	2|2	0.2791815481005755	2|2	0.0	2|2	0.0
6	32518362	40983772	MPAM06PT3	1|1	0.7694526450070667	2|2	0.2305473549929333	2|2	0.0	2|2	0.0
6	32518362	40983772	MPAM06PT4	1|1	0.3621479727649376	2|2	0.0	2|2	0.5635151848144422	2|2	0.0743368424206201
6	32518362	40983772	MPAM06PT5	1|1	0.8711732412299596	2|2	0.1288267587700404	2|2	0.0	2|2	0.0
6	32518362	40983772	MPAM06PT7	1|1	0.8124791605712867	2|2	0.1875208394287133	2|2	0.0	2|2	0.0
6	32518362	40983772	MPAM06PT8	1|1	0.5322664784161162	2|2	0.0	2|2	0.42284950435239	2|2	0.0448840172314937
6	32518362	40983772	MPAM06PT9	1|1	0.7474143078526612	2|2	0.046403858809337	2|2	0.1761818333380018	2|2	0.03
6	40983772	57155234	MPAM06PT1	1|1	0.7668735864237893	2|2	0.2331264135762107	2|2	0.0	1|0	0.0
6	40983772	57155234	MPAM06PT10	1|1	0.6214728965059255	2|2	0.3134929583106113	2|2	0.0	1|0	0.0650341451834631
6	40983772	57155234	MPAM06PT2	1|1	0.7208184518994245	2|2	0.2791815481005755	2|2	0.0	1|0	0.0
6	40983772	57155234	MPAM06PT3	1|1	0.7694526450070667	2|2	0.2305473549929333	2|2	0.0	1|0	0.0
6	40983772	57155234	MPAM06PT4	1|1	0.3621479727649376	2|2	0.0	2|2	0.5635151848144422	1|0	0.0743368424206201
6	40983772	57155234	MPAM06PT5	1|1	0.8711732412299596	2|2	0.1288267587700404	2|2	0.0	1|0	0.0
6	40983772	57155234	MPAM06PT7	1|1	0.8124791605712867	2|2	0.1875208394287133	2|2	0.0	1|0	0.0
6	40983772	57155234	MPAM06PT8	1|1	0.5322664784161162	2|2	0.0	2|2	0.42284950435239	1|0	0.0448840172314937
6	40983772	57155234	MPAM06PT9	1|1	0.7474143078526612	2|2	0.046403858809337	2|2	0.1761818333380018	1|0	0.03
6	57155234	57311683	MPAM06PT1	1|1	0.7668735864237893	3|1	0.2331264135762107	3|2	0.0	4|0	0.0
6	57155234	57311683	MPAM06PT10	1|1	0.6214728965059255	3|1	0.3134929583106113	3|2	0.0	4|0	0.0650341451834631
6	57155234	57311683	MPAM06PT2	1|1	0.7208184518994245	3|1	0.2791815481005755	3|2	0.0	4|0	0.0
6	57155234	57311683	MPAM06PT3	1|1	0.7694526450070667	3|1	0.2305473549929333	3|2	0.0	4|0	0.0
6	57155234	57311683	MPAM06PT4	1|1	0.3621479727649376	3|1	0.0	3|2	0.5635151848144422	4|0	0.0743368424206201
6	57155234	57311683	MPAM06PT5	1|1	0.8711732412299596	3|1	0.1288267587700404	3|2	0.0	4|0	0.0
6	57155234	57311683	MPAM06PT7	1|1	0.8124791605712867	3|1	0.1875208394287133	3|2	0.0	4|0	0.0
6	57155234	57311683	MPAM06PT8	1|1	0.5322664784161162	3|1	0.0	3|2	0.42284950435239	4|0	0.0448840172314937
6	57155234	57311683	MPAM06PT9	1|1	0.7474143078526612	3|1	0.046403858809337	3|2	0.1761818333380018	4|0	0.03
6	57311683	58258890	MPAM06PT1	1|1	0.7668735864237893	2|2	0.2331264135762107	2|2	0.0	2|2	0.0
6	57311683	58258890	MPAM06PT10	1|1	0.6214728965059255	2|2	0.3134929583106113	2|2	0.0	2|2	0.0650341451834631
6	57311683	58258890	MPAM06PT2	1|1	0.7208184518994245	2|2	0.2791815481005755	2|2	0.0	2|2	0.0
6	57311683	58258890	MPAM06PT3	1|1	0.7694526450070667	2|2	0.2305473549929333	2|2	0.0	2|2	0.0
6	57311683	58258890	MPAM06PT4	1|1	0.3621479727649376	2|2	0.0	2|2	0.5635151848144422	2|2	0.0743368424206201
6	57311683	58258890	MPAM06PT5	1|1	0.8711732412299596	2|2	0.1288267587700404	2|2	0.0	2|2	0.0
6	57311683	58258890	MPAM06PT7	1|1	0.8124791605712867	2|2	0.1875208394287133	2|2	0.0	2|2	0.0
6	57311683	58258890	MPAM06PT8	1|1	0.5322664784161162	2|2	0.0	2|2	0.42284950435239	2|2	0.0448840172314937
6	57311683	58258890	MPAM06PT9	1|1	0.7474143078526612	2|2	0.046403858809337	2|2	0.1761818333380018	2|2	0.03
6	58258890	58700001	MPAM06PT1	1|1	0.7668735864237893	2|2	0.2331264135762107	2|2	0.0	1|0	0.0
6	58258890	58700001	MPAM06PT10	1|1	0.6214728965059255	2|2	0.3134929583106113	2|2	0.0	1|0	0.0650341451834631
6	58258890	58700001	MPAM06PT2	1|1	0.7208184518994245	2|2	0.2791815481005755	2|2	0.0	1|0	0.0
6	58258890	58700001	MPAM06PT3	1|1	0.7694526450070667	2|2	0.2305473549929333	2|2	0.0	1|0	0.0
6	58258890	58700001	MPAM06PT4	1|1	0.3621479727649376	2|2	0.0	2|2	0.5635151848144422	1|0	0.0743368424206201
6	58258890	58700001	MPAM06PT5	1|1	0.8711732412299596	2|2	0.1288267587700404	2|2	0.0	1|0	0.0
6	58258890	58700001	MPAM06PT7	1|1	0.8124791605712867	2|2	0.1875208394287133	2|2	0.0	1|0	0.0
6	58258890	58700001	MPAM06PT8	1|1	0.5322664784161162	2|2	0.0	2|2	0.42284950435239	1|0	0.0448840172314937
6	58258890	58700001	MPAM06PT9	1|1	0.7474143078526612	2|2	0.046403858809337	2|2	0.1761818333380018	1|0	0.03
6	63300000	68011553	MPAM06PT1	1|1	0.7668735864237893	2|2	0.2331264135762107	2|2	0.0	1|0	0.0
6	63300000	68011553	MPAM06PT10	1|1	0.6214728965059255	2|2	0.3134929583106113	2|2	0.0	1|0	0.0650341451834631
6	63300000	68011553	MPAM06PT2	1|1	0.7208184518994245	2|2	0.2791815481005755	2|2	0.0	1|0	0.0
6	63300000	68011553	MPAM06PT3	1|1	0.7694526450070667	2|2	0.2305473549929333	2|2	0.0	1|0	0.0
6	63300000	68011553	MPAM06PT4	1|1	0.3621479727649376	2|2	0.0	2|2	0.5635151848144422	1|0	0.0743368424206201
6	63300000	68011553	MPAM06PT5	1|1	0.8711732412299596	2|2	0.1288267587700404	2|2	0.0	1|0	0.0
6	63300000	68011553	MPAM06PT7	1|1	0.8124791605712867	2|2	0.1875208394287133	2|2	0.0	1|0	0.0
6	63300000	68011553	MPAM06PT8	1|1	0.5322664784161162	2|2	0.0	2|2	0.42284950435239	1|0	0.0448840172314937
6	63300000	68011553	MPAM06PT9	1|1	0.7474143078526612	2|2	0.046403858809337	2|2	0.1761818333380018	1|0	0.03
6	68011553	68147462	MPAM06PT1	1|1	0.7668735864237893	3|1	0.2331264135762107	3|2	0.0	4|0	0.0
6	68011553	68147462	MPAM06PT10	1|1	0.6214728965059255	3|1	0.3134929583106113	3|2	0.0	4|0	0.0650341451834631
6	68011553	68147462	MPAM06PT2	1|1	0.7208184518994245	3|1	0.2791815481005755	3|2	0.0	4|0	0.0
6	68011553	68147462	MPAM06PT3	1|1	0.7694526450070667	3|1	0.2305473549929333	3|2	0.0	4|0	0.0
6	68011553	68147462	MPAM06PT4	1|1	0.3621479727649376	3|1	0.0	3|2	0.5635151848144422	4|0	0.0743368424206201
6	68011553	68147462	MPAM06PT5	1|1	0.8711732412299596	3|1	0.1288267587700404	3|2	0.0	4|0	0.0
6	68011553	68147462	MPAM06PT7	1|1	0.8124791605712867	3|1	0.1875208394287133	3|2	0.0	4|0	0.0
6	68011553	68147462	MPAM06PT8	1|1	0.5322664784161162	3|1	0.0	3|2	0.42284950435239	4|0	0.0448840172314937
6	68011553	68147462	MPAM06PT9	1|1	0.7474143078526612	3|1	0.046403858809337	3|2	0.1761818333380018	4|0	0.03
6	68147462	79356128	MPAM06PT1	1|1	0.7668735864237893	2|2	0.2331264135762107	2|2	0.0	1|0	0.0
6	68147462	79356128	MPAM06PT10	1|1	0.6214728965059255	2|2	0.3134929583106113	2|2	0.0	1|0	0.0650341451834631
6	68147462	79356128	MPAM06PT2	1|1	0.7208184518994245	2|2	0.2791815481005755	2|2	0.0	1|0	0.0
6	68147462	79356128	MPAM06PT3	1|1	0.7694526450070667	2|2	0.2305473549929333	2|2	0.0	1|0	0.0
6	68147462	79356128	MPAM06PT4	1|1	0.3621479727649376	2|2	0.0	2|2	0.5635151848144422	1|0	0.0743368424206201
6	68147462	79356128	MPAM06PT5	1|1	0.8711732412299596	2|2	0.1288267587700404	2|2	0.0	1|0	0.0
6	68147462	79356128	MPAM06PT7	1|1	0.8124791605712867	2|2	0.1875208394287133	2|2	0.0	1|0	0.0
6	68147462	79356128	MPAM06PT8	1|1	0.5322664784161162	2|2	0.0	2|2	0.42284950435239	1|0	0.0448840172314937
6	68147462	79356128	MPAM06PT9	1|1	0.7474143078526612	2|2	0.046403858809337	2|2	0.1761818333380018	1|0	0.03
6	79356128	79375945	MPAM06PT1	1|1	0.7668735864237893	3|1	0.2331264135762107	3|2	0.0	4|0	0.0
6	79356128	79375945	MPAM06PT10	1|1	0.6214728965059255	3|1	0.3134929583106113	3|2	0.0	4|0	0.0650341451834631
6	79356128	79375945	MPAM06PT2	1|1	0.7208184518994245	3|1	0.2791815481005755	3|2	0.0	4|0	0.0
6	79356128	79375945	MPAM06PT3	1|1	0.7694526450070667	3|1	0.2305473549929333	3|2	0.0	4|0	0.0
6	79356128	79375945	MPAM06PT4	1|1	0.3621479727649376	3|1	0.0	3|2	0.5635151848144422	4|0	0.0743368424206201
6	79356128	79375945	MPAM06PT5	1|1	0.8711732412299596	3|1	0.1288267587700404	3|2	0.0	4|0	0.0
6	79356128	79375945	MPAM06PT7	1|1	0.8124791605712867	3|1	0.1875208394287133	3|2	0.0	4|0	0.0
6	79356128	79375945	MPAM06PT8	1|1	0.5322664784161162	3|1	0.0	3|2	0.42284950435239	4|0	0.0448840172314937
6	79356128	79375945	MPAM06PT9	1|1	0.7474143078526612	3|1	0.046403858809337	3|2	0.1761818333380018	4|0	0.03
6	79375945	123311833	MPAM06PT1	1|1	0.7668735864237893	2|2	0.2331264135762107	2|2	0.0	1|0	0.0
6	79375945	123311833	MPAM06PT10	1|1	0.6214728965059255	2|2	0.3134929583106113	2|2	0.0	1|0	0.0650341451834631
6	79375945	123311833	MPAM06PT2	1|1	0.7208184518994245	2|2	0.2791815481005755	2|2	0.0	1|0	0.0
6	79375945	123311833	MPAM06PT3	1|1	0.7694526450070667	2|2	0.2305473549929333	2|2	0.0	1|0	0.0
6	79375945	123311833	MPAM06PT4	1|1	0.3621479727649376	2|2	0.0	2|2	0.5635151848144422	1|0	0.0743368424206201
6	79375945	123311833	MPAM06PT5	1|1	0.8711732412299596	2|2	0.1288267587700404	2|2	0.0	1|0	0.0
6	79375945	123311833	MPAM06PT7	1|1	0.8124791605712867	2|2	0.1875208394287133	2|2	0.0	1|0	0.0
6	79375945	123311833	MPAM06PT8	1|1	0.5322664784161162	2|2	0.0	2|2	0.42284950435239	1|0	0.0448840172314937
6	79375945	123311833	MPAM06PT9	1|1	0.7474143078526612	2|2	0.046403858809337	2|2	0.1761818333380018	1|0	0.03
6	123311833	164544590	MPAM06PT1	1|1	0.7668735864237893	2|2	0.2331264135762107	2|2	0.0	2|2	0.0
6	123311833	164544590	MPAM06PT10	1|1	0.6214728965059255	2|2	0.3134929583106113	2|2	0.0	2|2	0.0650341451834631
6	123311833	164544590	MPAM06PT2	1|1	0.7208184518994245	2|2	0.2791815481005755	2|2	0.0	2|2	0.0
6	123311833	164544590	MPAM06PT3	1|1	0.7694526450070667	2|2	0.2305473549929333	2|2	0.0	2|2	0.0
6	123311833	164544590	MPAM06PT4	1|1	0.3621479727649376	2|2	0.0	2|2	0.5635151848144422	2|2	0.0743368424206201
6	123311833	164544590	MPAM06PT5	1|1	0.8711732412299596	2|2	0.1288267587700404	2|2	0.0	2|2	0.0
6	123311833	164544590	MPAM06PT7	1|1	0.8124791605712867	2|2	0.1875208394287133	2|2	0.0	2|2	0.0
6	123311833	164544590	MPAM06PT8	1|1	0.5322664784161162	2|2	0.0	2|2	0.42284950435239	2|2	0.0448840172314937
6	123311833	164544590	MPAM06PT9	1|1	0.7474143078526612	2|2	0.046403858809337	2|2	0.1761818333380018	2|2	0.03
6	164544590	167437348	MPAM06PT1	1|1	0.7668735864237893	2|2	0.2331264135762107	2|2	0.0	1|0	0.0
6	164544590	167437348	MPAM06PT10	1|1	0.6214728965059255	2|2	0.3134929583106113	2|2	0.0	1|0	0.0650341451834631
6	164544590	167437348	MPAM06PT2	1|1	0.7208184518994245	2|2	0.2791815481005755	2|2	0.0	1|0	0.0
6	164544590	167437348	MPAM06PT3	1|1	0.7694526450070667	2|2	0.2305473549929333	2|2	0.0	1|0	0.0
6	164544590	167437348	MPAM06PT4	1|1	0.3621479727649376	2|2	0.0	2|2	0.5635151848144422	1|0	0.0743368424206201
6	164544590	167437348	MPAM06PT5	1|1	0.8711732412299596	2|2	0.1288267587700404	2|2	0.0	1|0	0.0
6	164544590	167437348	MPAM06PT7	1|1	0.8124791605712867	2|2	0.1875208394287133	2|2	0.0	1|0	0.0
6	164544590	167437348	MPAM06PT8	1|1	0.5322664784161162	2|2	0.0	2|2	0.42284950435239	1|0	0.0448840172314937
6	164544590	167437348	MPAM06PT9	1|1	0.7474143078526612	2|2	0.046403858809337	2|2	0.1761818333380018	1|0	0.03
6	167437348	167613326	MPAM06PT1	1|1	0.7668735864237893	2|2	0.2331264135762107	2|2	0.0	2|2	0.0
6	167437348	167613326	MPAM06PT10	1|1	0.6214728965059255	2|2	0.3134929583106113	2|2	0.0	2|2	0.0650341451834631
6	167437348	167613326	MPAM06PT2	1|1	0.7208184518994245	2|2	0.2791815481005755	2|2	0.0	2|2	0.0
6	167437348	167613326	MPAM06PT3	1|1	0.7694526450070667	2|2	0.2305473549929333	2|2	0.0	2|2	0.0
6	167437348	167613326	MPAM06PT4	1|1	0.3621479727649376	2|2	0.0	2|2	0.5635151848144422	2|2	0.0743368424206201
6	167437348	167613326	MPAM06PT5	1|1	0.8711732412299596	2|2	0.1288267587700404	2|2	0.0	2|2	0.0
6	167437348	167613326	MPAM06PT7	1|1	0.8124791605712867	2|2	0.1875208394287133	2|2	0.0	2|2	0.0
6	167437348	167613326	MPAM06PT8	1|1	0.5322664784161162	2|2	0.0	2|2	0.42284950435239	2|2	0.0448840172314937
6	167437348	167613326	MPAM06PT9	1|1	0.7474143078526612	2|2	0.046403858809337	2|2	0.1761818333380018	2|2	0.03
6	167613326	167690347	MPAM06PT1	1|1	0.7668735864237893	2|2	0.2331264135762107	2|2	0.0	1|0	0.0
6	167613326	167690347	MPAM06PT10	1|1	0.6214728965059255	2|2	0.3134929583106113	2|2	0.0	1|0	0.0650341451834631
6	167613326	167690347	MPAM06PT2	1|1	0.7208184518994245	2|2	0.2791815481005755	2|2	0.0	1|0	0.0
6	167613326	167690347	MPAM06PT3	1|1	0.7694526450070667	2|2	0.2305473549929333	2|2	0.0	1|0	0.0
6	167613326	167690347	MPAM06PT4	1|1	0.3621479727649376	2|2	0.0	2|2	0.5635151848144422	1|0	0.0743368424206201
6	167613326	167690347	MPAM06PT5	1|1	0.8711732412299596	2|2	0.1288267587700404	2|2	0.0	1|0	0.0
6	167613326	167690347	MPAM06PT7	1|1	0.8124791605712867	2|2	0.1875208394287133	2|2	0.0	1|0	0.0
6	167613326	167690347	MPAM06PT8	1|1	0.5322664784161162	2|2	0.0	2|2	0.42284950435239	1|0	0.0448840172314937
6	167613326	167690347	MPAM06PT9	1|1	0.7474143078526612	2|2	0.046403858809337	2|2	0.1761818333380018	1|0	0.03
6	167690347	167880455	MPAM06PT1	1|1	0.7668735864237893	2|2	0.2331264135762107	2|2	0.0	2|2	0.0
6	167690347	167880455	MPAM06PT10	1|1	0.6214728965059255	2|2	0.3134929583106113	2|2	0.0	2|2	0.0650341451834631
6	167690347	167880455	MPAM06PT2	1|1	0.7208184518994245	2|2	0.2791815481005755	2|2	0.0	2|2	0.0
6	167690347	167880455	MPAM06PT3	1|1	0.7694526450070667	2|2	0.2305473549929333	2|2	0.0	2|2	0.0
6	167690347	167880455	MPAM06PT4	1|1	0.3621479727649376	2|2	0.0	2|2	0.5635151848144422	2|2	0.0743368424206201
6	167690347	167880455	MPAM06PT5	1|1	0.8711732412299596	2|2	0.1288267587700404	2|2	0.0	2|2	0.0
6	167690347	167880455	MPAM06PT7	1|1	0.8124791605712867	2|2	0.1875208394287133	2|2	0.0	2|2	0.0
6	167690347	167880455	MPAM06PT8	1|1	0.5322664784161162	2|2	0.0	2|2	0.42284950435239	2|2	0.0448840172314937
6	167690347	167880455	MPAM06PT9	1|1	0.7474143078526612	2|2	0.046403858809337	2|2	0.1761818333380018	2|2	0.03
6	167880455	169220737	MPAM06PT1	1|1	0.7668735864237893	2|2	0.2331264135762107	2|2	0.0	1|0	0.0
6	167880455	169220737	MPAM06PT10	1|1	0.6214728965059255	2|2	0.3134929583106113	2|2	0.0	1|0	0.0650341451834631
6	167880455	169220737	MPAM06PT2	1|1	0.7208184518994245	2|2	0.2791815481005755	2|2	0.0	1|0	0.0
6	167880455	169220737	MPAM06PT3	1|1	0.7694526450070667	2|2	0.2305473549929333	2|2	0.0	1|0	0.0
6	167880455	169220737	MPAM06PT4	1|1	0.3621479727649376	2|2	0.0	2|2	0.5635151848144422	1|0	0.0743368424206201
6	167880455	169220737	MPAM06PT5	1|1	0.8711732412299596	2|2	0.1288267587700404	2|2	0.0	1|0	0.0
6	167880455	169220737	MPAM06PT7	1|1	0.8124791605712867	2|2	0.1875208394287133	2|2	0.0	1|0	0.0
6	167880455	169220737	MPAM06PT8	1|1	0.5322664784161162	2|2	0.0	2|2	0.42284950435239	1|0	0.0448840172314937
6	167880455	169220737	MPAM06PT9	1|1	0.7474143078526612	2|2	0.046403858809337	2|2	0.1761818333380018	1|0	0.03
6	169220737	169303313	MPAM06PT1	1|1	0.7668735864237893	3|1	0.2331264135762107	3|2	0.0	4|0	0.0
6	169220737	169303313	MPAM06PT10	1|1	0.6214728965059255	3|1	0.3134929583106113	3|2	0.0	4|0	0.0650341451834631
6	169220737	169303313	MPAM06PT2	1|1	0.7208184518994245	3|1	0.2791815481005755	3|2	0.0	4|0	0.0
6	169220737	169303313	MPAM06PT3	1|1	0.7694526450070667	3|1	0.2305473549929333	3|2	0.0	4|0	0.0
6	169220737	169303313	MPAM06PT4	1|1	0.3621479727649376	3|1	0.0	3|2	0.5635151848144422	4|0	0.0743368424206201
6	169220737	169303313	MPAM06PT5	1|1	0.8711732412299596	3|1	0.1288267587700404	3|2	0.0	4|0	0.0
6	169220737	169303313	MPAM06PT7	1|1	0.8124791605712867	3|1	0.1875208394287133	3|2	0.0	4|0	0.0
6	169220737	169303313	MPAM06PT8	1|1	0.5322664784161162	3|1	0.0	3|2	0.42284950435239	4|0	0.0448840172314937
6	169220737	169303313	MPAM06PT9	1|1	0.7474143078526612	3|1	0.046403858809337	3|2	0.1761818333380018	4|0	0.03
6	169303313	169844202	MPAM06PT1	1|1	0.7668735864237893	2|2	0.2331264135762107	2|2	0.0	1|0	0.0
6	169303313	169844202	MPAM06PT10	1|1	0.6214728965059255	2|2	0.3134929583106113	2|2	0.0	1|0	0.0650341451834631
6	169303313	169844202	MPAM06PT2	1|1	0.7208184518994245	2|2	0.2791815481005755	2|2	0.0	1|0	0.0
6	169303313	169844202	MPAM06PT3	1|1	0.7694526450070667	2|2	0.2305473549929333	2|2	0.0	1|0	0.0
